"","china_platform","first_salvo"
"5364","""5363"",22,2,2,1,2,3,1,2,""china"",1,0.16,0.36,0.37","us"
"5365","""5364"",28,10,1,1,2,1,1,2,""us"",0.78,0.68,0.08,0.52","us"
"5366","""5365"",17,8,2,1,3,1,2,2,""china"",0.19,0.64,0.4,0.31","us"
"5367","""5366"",23,4,2,1,2,2,2,2,""china"",0.94,0.24,0.87,0.46","us"
"5368","""5367"",21,5,2,1,1,1,1,2,""us"",0.19,0.15,0.3,0.74","us"
"5369","""5368"",12,6,2,1,1,3,2,2,""china"",0.02,0.93,0.68,0.21","us"
"5370","""5369"",5,4,2,1,3,2,1,2,""china"",0.2,0.51,0.04,0.12","us"
"5371","""5370"",28,5,1,1,3,3,1,2,""china"",0.36,0.18,0.76,0.87","us"
"5372","""5371"",12,4,1,1,1,3,2,2,""us"",0.35,0.89,0.89,0.5","us"
"5373","""5372"",25,8,1,1,1,2,2,2,""us"",0.86,0.04,0.6,0.63","us"
"5374","""5373"",5,5,1,1,2,1,1,2,""us"",0.09,0.35,0.93,0.03","us"
"5375","""5374"",5,1,2,1,2,1,1,2,""us"",0.91,0.86,0.14,0.6","us"
"5376","""5375"",29,7,1,1,2,3,1,2,""us"",0.75,0.58,0.55,0.24","us"
"5377","""5376"",26,7,1,1,2,3,1,2,""us"",0.59,0.41,0.4,0.8","us"
"5378","""5377"",7,1,2,1,2,3,1,2,""china"",0.4,0.12,0.35,0.54","us"
"5379","""5378"",27,5,2,1,3,1,2,2,""china"",0.64,0.24,0.06,0.93","us"
"5380","""5379"",4,5,2,1,3,1,1,2,""us"",0.89,0.13,0.32,0.86","us"
"5381","""5380"",25,8,1,1,2,2,2,2,""china"",0.22,0.73,0.34,0.11","us"
"5382","""5381"",13,9,2,1,2,1,1,2,""china"",0.18,0.77,0.25,0.06","us"
"5383","""5382"",6,7,1,1,2,3,2,2,""china"",0.98,0.19,0.51,0.05","us"
"5384","""5383"",6,9,1,1,1,2,1,2,""china"",0.62,0.78,0.96,0.89","us"
"5385","""5384"",29,4,1,1,2,2,2,2,""china"",0.05,0.39,0.13,0.53","us"
"5386","""5385"",5,9,1,1,2,3,2,2,""us"",0.53,0.24,0.13,0.95","us"
"5387","""5386"",10,6,2,1,3,2,1,2,""china"",0.96,0.99,0.91,0.44","us"
"5388","""5387"",10,7,1,1,2,1,2,2,""us"",0.41,0.23,0.27,0.96","us"
"5389","""5388"",22,2,2,1,2,3,1,2,""us"",0.29,0.67,0.29,0.35","us"
"5390","""5389"",12,2,2,1,2,1,2,2,""china"",0.94,0.58,0.96,0.96","us"
"5391","""5390"",10,5,2,1,1,2,2,2,""china"",0.38,0.17,0.7,0.17","us"
"5392","""5391"",14,1,1,1,3,2,1,2,""china"",0.72,0.17,0.17,0.89","us"
"5393","""5392"",13,9,2,1,2,2,2,2,""china"",0.66,0.96,0.92,0.34","us"
"5394","""5393"",30,8,2,1,2,3,1,2,""china"",0.17,0.72,0.49,0.56","us"
"5395","""5394"",16,8,1,1,3,2,2,2,""us"",0.73,0.26,0.46,0.98","us"
"5396","""5395"",4,8,2,1,2,2,2,2,""china"",0.12,0.97,0.68,0.71","us"
"5397","""5396"",26,6,2,1,2,2,1,2,""china"",0.14,0.48,0.61,0.91","us"
"5398","""5397"",3,6,2,1,2,3,2,2,""china"",0.39,0.99,0.88,0.26","us"
"5399","""5398"",29,1,1,1,2,3,1,2,""us"",0.7,0.49,0.21,0.86","us"
"5400","""5399"",24,2,2,1,2,1,2,2,""us"",0.95,1,0.75,0.58","us"
"5401","""5400"",21,6,2,1,1,3,1,2,""us"",0.5,0.23,0.04,0.45","us"
"5402","""5401"",21,6,2,1,3,2,1,2,""china"",0.91,0.3,0.9,0.23","us"
"5403","""5402"",19,9,1,1,3,2,2,2,""us"",0.06,0.91,0.28,0.19","us"
"5404","""5403"",6,7,2,1,2,3,1,2,""china"",0.45,0.12,0.92,0.6","us"
"5405","""5404"",3,4,1,1,2,2,1,2,""china"",0.79,0.33,0.23,0.99","us"
"5406","""5405"",17,7,2,1,3,3,1,2,""us"",0.87,0.43,0.69,0.69","us"
"5407","""5406"",16,7,1,1,2,2,2,2,""china"",0.47,0.06,0.76,0.7","us"
"5408","""5407"",24,4,1,1,1,3,1,2,""china"",0.2,0.98,0.92,0.22","us"
"5409","""5408"",19,5,1,1,1,1,1,2,""china"",0.05,0.97,0.72,0.34","us"
"5410","""5409"",5,6,2,1,2,2,2,2,""us"",0.22,0.86,0.28,0.81","us"
"5411","""5410"",28,3,1,1,2,3,2,2,""us"",0.02,0.2,0.51,0.9","us"
"5412","""5411"",5,8,2,1,2,3,1,2,""china"",0.12,0.6,0.21,0.68","us"
"5413","""5412"",2,4,1,1,3,2,1,2,""china"",0.95,0.5,0.06,0.47","us"
"5414","""5413"",20,8,2,1,1,3,2,2,""china"",0.47,0.63,0.99,0.38","us"
"5415","""5414"",20,2,2,1,2,3,2,2,""china"",0.08,0.93,0.59,0.46","us"
"5416","""5415"",19,9,1,1,3,2,2,2,""china"",0.99,0.16,0.41,0.04","us"
"5417","""5416"",18,3,2,1,3,3,2,2,""us"",0.89,0.7,0.47,0.99","us"
"5418","""5417"",14,8,2,1,1,2,1,2,""china"",0.59,0.4,0.95,0.18","us"
"5419","""5418"",15,5,1,1,1,2,2,2,""china"",0.66,0.99,0.87,0.24","us"
"5420","""5419"",7,1,1,1,2,2,1,2,""china"",0.46,0.81,0.01,0.52","us"
"5421","""5420"",6,3,1,1,2,2,2,2,""china"",0.65,0.96,0.9,0.12","us"
"5422","""5421"",14,4,2,1,2,1,1,2,""us"",0.43,0.55,0.3,0.01","us"
"5423","""5422"",11,4,2,1,3,2,2,2,""us"",0.65,0.67,0.8,0.58","us"
"5424","""5423"",8,10,2,1,3,2,2,2,""us"",0.15,0.95,0.3,0.71","us"
"5425","""5424"",25,6,1,1,3,3,1,2,""china"",0.14,0.38,0.7,0.93","us"
"5426","""5425"",17,8,2,1,2,3,2,2,""china"",0.08,0.98,0.39,0.94","us"
"5427","""5426"",8,9,1,1,2,2,1,2,""china"",0.33,0.59,0.13,0.75","us"
"5428","""5427"",29,3,2,1,1,3,1,2,""china"",0.83,0.82,0.38,0.62","us"
"5429","""5428"",19,1,2,1,1,1,2,2,""us"",0.01,0.2,0.83,0.79","us"
"5430","""5429"",14,9,1,1,2,3,1,2,""us"",0.17,0.28,0.47,0.29","us"
"5431","""5430"",5,9,1,1,2,1,1,2,""us"",0.03,0.29,0.56,0.38","us"
"5432","""5431"",17,1,1,1,1,2,2,2,""us"",0.87,0.03,0.09,0.1","us"
"5433","""5432"",20,6,2,1,2,1,2,2,""us"",0.53,0.15,0.41,0.67","us"
"5434","""5433"",9,5,1,1,2,3,2,2,""china"",0.36,0.1,0.65,0.25","us"
"5435","""5434"",3,9,2,1,1,1,1,2,""us"",0.56,0.17,0.11,0.93","us"
"5436","""5435"",29,1,2,1,3,2,1,2,""us"",0.77,0.16,0.68,0.27","us"
"5437","""5436"",19,7,2,1,1,3,1,2,""china"",0.37,0.37,0.16,0.61","us"
"5438","""5437"",7,4,2,1,2,2,2,2,""us"",0.6,0.83,0.97,0.41","us"
"5439","""5438"",21,9,2,1,2,2,1,2,""china"",0.85,0.34,0.32,0.22","us"
"5440","""5439"",26,7,2,1,2,1,2,2,""china"",0.77,0.45,0.4,0.44","us"
"5441","""5440"",4,5,1,1,2,3,2,2,""china"",0.6,0.19,0.49,0.27","us"
"5442","""5441"",9,7,1,1,2,2,1,2,""china"",0.18,0.65,0.85,0.26","us"
"5443","""5442"",29,5,2,1,2,3,2,2,""china"",0.36,0.17,0.05,0.05","us"
"5444","""5443"",9,1,1,1,1,2,1,2,""china"",0.64,0.04,0.98,0.58","us"
"5445","""5444"",28,4,2,1,2,3,1,2,""china"",0.58,0.37,0.85,0.68","us"
"5446","""5445"",21,7,2,1,2,2,2,2,""us"",0.19,0.29,0.64,0.4","us"
"5447","""5446"",23,2,1,1,3,2,2,2,""china"",0.34,0.49,0.97,0.91","us"
"5448","""5447"",21,7,1,1,3,2,1,2,""china"",0.41,0.54,0.37,0.17","us"
"5449","""5448"",12,6,1,1,1,2,1,2,""us"",0.13,0.26,0.99,0.37","us"
"5450","""5449"",14,5,2,1,2,2,2,2,""china"",0.76,0.41,0.75,0.58","us"
"5451","""5450"",5,8,1,1,2,2,2,2,""us"",0.75,0.4,0.79,0.99","us"
"5452","""5451"",6,3,2,1,1,1,2,2,""china"",0.27,0.44,0.31,0.31","us"
"5453","""5452"",19,2,1,1,3,1,1,2,""china"",0.52,0.62,0.66,0.14","us"
"5454","""5453"",23,2,2,1,2,3,2,2,""us"",0.64,0.44,0.9,0.5","us"
"5455","""5454"",21,7,2,1,3,2,1,2,""china"",0.24,0.67,0.79,0.8","us"
"5456","""5455"",20,5,1,1,2,1,2,2,""us"",0.16,0.21,0.36,0.83","us"
"5457","""5456"",14,9,2,1,3,2,1,2,""china"",0.98,0.12,0.95,0.52","us"
"5458","""5457"",13,1,1,1,1,3,1,2,""us"",0.99,1,0.07,0.88","us"
"5459","""5458"",9,2,1,1,2,2,1,2,""china"",0.57,0.22,0.73,0.37","us"
"5460","""5459"",18,8,2,1,2,2,2,2,""us"",0.04,0.95,0.71,0.2","us"
"5461","""5460"",20,2,2,1,3,1,1,2,""us"",0.29,0.19,0.26,0.09","us"
"5462","""5461"",30,8,1,1,3,3,2,2,""us"",0.95,0.97,0.88,0.98","us"
"5463","""5462"",10,8,1,1,2,2,1,2,""us"",0.73,0.74,0.8,0.18","us"
"5464","""5463"",10,5,1,1,2,2,1,2,""us"",0.3,0.33,0.28,0.11","us"
"5465","""5464"",27,2,1,1,2,3,2,2,""china"",0.58,0.29,0.14,0.32","us"
"5466","""5465"",12,2,2,1,2,2,1,2,""china"",0.73,0.83,0.39,0.04","us"
"5467","""5466"",23,8,1,1,2,1,1,2,""us"",0.9,0.2,0.63,0.38","us"
"5468","""5467"",25,7,2,1,2,2,1,2,""china"",0.79,0.65,0.71,0.09","us"
"5469","""5468"",16,9,1,1,1,3,2,2,""china"",0.8,0.02,0.02,0.02","us"
"5470","""5469"",9,4,1,1,1,3,2,2,""us"",0.17,0.49,0.1,0.28","us"
"5471","""5470"",27,2,1,1,2,1,2,2,""china"",0.9,0.45,0.42,0.79","us"
"5472","""5471"",22,2,2,1,2,2,2,2,""china"",0.68,0.47,0.55,0.9","us"
"5473","""5472"",8,6,1,1,2,2,2,2,""us"",0.75,0.71,0.83,0.16","us"
"5474","""5473"",15,9,1,1,2,2,1,2,""us"",0.31,0.13,0.75,0.71","us"
"5475","""5474"",4,4,1,1,1,2,2,2,""china"",0.14,0.05,0.68,0.83","us"
"5476","""5475"",25,10,2,1,2,2,2,2,""us"",0.41,0.04,0.53,0.04","us"
"5477","""5476"",27,10,2,1,1,2,2,2,""china"",0.41,0.07,0.11,0.51","us"
"5478","""5477"",8,4,1,1,2,2,2,2,""china"",0.61,0.14,0.6,0.09","us"
"5479","""5478"",6,5,2,1,1,2,1,2,""us"",0.36,0.75,0.7,0.74","us"
"5480","""5479"",20,3,2,1,2,2,1,2,""china"",0.46,0.23,0.32,1","us"
"5481","""5480"",4,2,2,1,3,3,1,2,""china"",0.89,0.47,0.24,0.83","us"
"5482","""5481"",8,8,1,1,2,2,1,2,""us"",0.82,0.78,0.37,0.92","us"
"5483","""5482"",15,1,2,1,1,1,2,2,""us"",0.57,0.15,0.98,0.73","us"
"5484","""5483"",21,8,1,1,1,2,2,2,""china"",0.82,0.18,0.45,0.1","us"
"5485","""5484"",15,4,1,1,2,2,1,2,""china"",0.94,0.23,0.28,0.07","us"
"5486","""5485"",26,3,2,1,2,1,2,2,""china"",0.47,0.27,0.02,0.36","us"
"5487","""5486"",11,9,1,1,1,2,1,2,""us"",1,0.32,0.18,0.08","us"
"5488","""5487"",16,6,1,1,1,2,2,2,""china"",0.34,0.05,0.16,0.08","us"
"5489","""5488"",13,2,1,1,1,2,1,2,""us"",0.49,0.98,0.99,0.47","us"
"5490","""5489"",3,2,1,1,2,1,1,2,""china"",0.05,0.84,0.97,0.97","us"
"5491","""5490"",4,2,1,1,3,2,1,2,""china"",0.73,0.56,0.16,0.91","us"
"5492","""5491"",22,3,2,1,2,2,2,2,""us"",0.05,0.52,0.81,0.67","us"
"5493","""5492"",21,8,2,1,2,2,2,2,""us"",0.76,0.83,0.43,0.26","us"
"5494","""5493"",26,1,1,1,2,1,1,2,""china"",0.23,0.87,0.04,0.81","us"
"5495","""5494"",11,10,2,1,1,2,2,2,""us"",1,0.56,0.13,0.04","us"
"5496","""5495"",11,4,1,1,3,2,2,2,""us"",0.54,0.45,0.2,0.41","us"
"5497","""5496"",7,8,1,1,2,1,2,2,""china"",0.7,0.91,0.47,0.69","us"
"5498","""5497"",8,8,2,1,2,2,1,2,""us"",0.12,0.64,0.2,0.88","us"
"5499","""5498"",5,8,2,1,1,2,2,2,""china"",0.99,0.54,0.43,0.82","us"
"5500","""5499"",21,2,2,1,1,1,2,2,""china"",0.95,0.41,0.76,0.2","us"
"5501","""5500"",11,6,1,1,3,2,2,2,""china"",0.34,0.65,0.64,0.48","us"
"5502","""5501"",26,6,1,1,2,3,2,2,""china"",0.3,0.58,0.85,0.66","us"
"5503","""5502"",2,7,1,1,1,2,1,2,""us"",0.13,0.1,0.27,0.16","us"
"5504","""5503"",12,3,2,1,3,2,1,2,""china"",0.44,0.75,0.97,0.69","us"
"5505","""5504"",12,4,2,1,2,3,2,2,""us"",0.78,0.75,1,0.56","us"
"5506","""5505"",17,5,1,1,3,2,1,2,""china"",0.36,0.76,0.64,0.15","us"
"5507","""5506"",7,2,1,1,1,1,1,2,""china"",0.19,0.66,0.04,0.44","us"
"5508","""5507"",13,6,2,1,3,2,2,2,""china"",0.42,0.27,0.56,0.08","us"
"5509","""5508"",19,4,2,1,2,1,1,2,""china"",0.87,0.36,0.48,0.95","us"
"5510","""5509"",17,2,2,1,1,2,1,2,""us"",0.7,0.71,0.83,0.88","us"
"5511","""5510"",17,5,1,1,2,2,1,2,""us"",0.43,0.7,0.1,0.14","us"
"5512","""5511"",26,8,2,1,2,3,1,2,""us"",0.8,0.57,0.53,0.3","us"
"5513","""5512"",19,10,2,1,1,2,2,2,""china"",0.42,0.76,0.32,0.53","us"
"5514","""5513"",24,8,1,1,2,1,2,2,""china"",0.1,0.66,0.42,0.91","us"
"5515","""5514"",9,2,2,1,1,1,2,2,""china"",0.17,0.08,0.53,0.73","us"
"5516","""5515"",17,4,1,1,2,2,1,2,""us"",0.63,0.99,0.03,0.57","us"
"5517","""5516"",2,7,1,1,1,1,2,2,""us"",0.95,0.12,0.48,0.45","us"
"5518","""5517"",16,8,2,1,3,2,1,2,""china"",0.04,0.63,0.77,0.28","us"
"5519","""5518"",23,3,2,1,2,1,1,2,""china"",0.72,0.65,0.15,0.13","us"
"5520","""5519"",15,5,2,1,2,3,1,2,""us"",0.28,0.41,0.76,0.22","us"
"5521","""5520"",19,2,1,1,2,2,2,2,""us"",0.48,0.79,0.48,0.68","us"
"5522","""5521"",23,8,2,1,2,2,2,2,""us"",0.04,0.31,0.08,0.54","us"
"5523","""5522"",6,2,2,1,2,2,2,2,""us"",0.5,0.7,0.66,0.66","us"
"5524","""5523"",14,4,2,1,2,2,2,2,""us"",0.85,0.34,0.53,0.36","us"
"5525","""5524"",3,6,1,1,1,3,2,2,""us"",0.09,0.35,0.65,0.8","us"
"5526","""5525"",2,1,1,1,3,2,1,2,""china"",0.35,0.78,0.35,0.52","us"
"5527","""5526"",13,9,1,1,3,2,1,2,""us"",0.59,0.39,0.16,0.76","us"
"5528","""5527"",26,2,1,1,1,1,1,2,""us"",0.23,0.54,0.97,0.94","us"
"5529","""5528"",27,4,1,1,2,2,1,2,""us"",0.42,0.02,0.03,0.23","us"
"5530","""5529"",18,9,1,1,2,2,1,2,""china"",0.66,0.67,0.92,0.98","us"
"5531","""5530"",23,8,2,1,1,2,2,2,""china"",0.59,0.24,0.4,0.81","us"
"5532","""5531"",24,4,2,1,3,1,2,2,""us"",0.07,0.06,0.59,0.23","us"
"5533","""5532"",20,4,1,1,3,2,2,2,""china"",0.72,0.31,0.3,0.16","us"
"5534","""5533"",29,3,2,1,3,2,2,2,""us"",0.14,0.14,0.6,0.28","us"
"5535","""5534"",25,2,2,1,2,2,2,2,""china"",0.25,0.55,0.23,0.77","us"
"5536","""5535"",14,9,1,1,1,2,2,2,""china"",0.92,0.94,0.99,0.32","us"
"5537","""5536"",28,7,2,1,3,2,2,2,""china"",0.79,0.4,0.65,0.46","us"
"5538","""5537"",11,10,2,1,2,3,1,2,""us"",0.15,0.42,0.18,0.66","us"
"5539","""5538"",27,7,2,1,1,3,1,2,""china"",0.88,0.95,0.24,0.17","us"
"5540","""5539"",10,7,2,1,2,2,2,2,""us"",0.97,0.22,0.16,0.29","us"
"5541","""5540"",27,8,1,1,3,2,2,2,""us"",0.15,0.74,0.44,0.97","us"
"5542","""5541"",28,9,2,1,1,2,1,2,""china"",0.45,0.78,0.89,0.64","us"
"5543","""5542"",23,10,2,1,3,2,2,2,""us"",0.33,0.72,0.96,0.31","us"
"5544","""5543"",28,2,1,1,1,3,1,2,""us"",0.49,0.69,0.78,0.56","us"
"5545","""5544"",30,6,1,1,2,2,2,2,""china"",0.69,0.58,0.38,0.03","us"
"5546","""5545"",25,2,1,1,1,3,1,2,""us"",0.01,0.91,0.1,0.4","us"
"5547","""5546"",4,2,2,1,2,2,2,2,""us"",0.45,0.52,0.15,0.38","us"
"5548","""5547"",29,10,2,1,2,2,1,2,""us"",0.6,0.74,0.73,0.63","us"
"5549","""5548"",30,5,1,1,2,1,1,2,""china"",0.78,0.25,0.08,0.55","us"
"5550","""5549"",17,4,2,1,3,2,1,2,""us"",0.23,0.36,0.17,0.93","us"
"5551","""5550"",16,5,2,1,3,2,2,2,""china"",0.61,0.55,0.67,0.1","us"
"5552","""5551"",20,6,1,1,3,3,1,2,""china"",0.98,0.96,0.31,0.78","us"
"5553","""5552"",7,9,1,1,2,2,2,2,""china"",0.06,0.11,0.79,0.92","us"
"5554","""5553"",19,6,2,1,2,1,1,2,""us"",0.61,0.41,0.98,0.94","us"
"5555","""5554"",15,4,1,1,2,3,2,2,""us"",0.16,0.25,0.86,0.87","us"
"5556","""5555"",3,9,2,1,3,3,2,2,""us"",0.77,0.08,0.19,0.85","us"
"5557","""5556"",7,5,2,1,1,2,2,2,""china"",0.57,0.02,0.5,0.51","us"
"5558","""5557"",4,9,1,1,1,3,1,2,""us"",0.57,0.85,0.74,0.46","us"
"5559","""5558"",19,6,1,1,3,3,2,2,""china"",0.23,0.88,0.41,0.5","us"
"5560","""5559"",26,9,1,1,3,3,2,2,""china"",0.85,0.55,0.61,0.85","us"
"5561","""5560"",21,2,1,1,2,3,2,2,""us"",0.5,0.36,0.02,0.56","us"
"5562","""5561"",22,2,2,1,1,3,2,2,""china"",0.92,0.46,0.07,0.65","us"
"5563","""5562"",26,5,2,1,2,1,2,2,""china"",0.12,0.34,0.86,0.13","us"
"5564","""5563"",28,3,1,1,2,1,1,2,""us"",0.35,0.97,0.23,0.64","us"
"5565","""5564"",11,4,2,1,2,3,1,2,""us"",0.86,0.18,0.87,0.88","us"
"5566","""5565"",2,5,2,1,2,1,2,2,""us"",0.88,0.88,0.78,0.03","us"
"5567","""5566"",6,6,2,1,2,2,2,2,""us"",0.62,0.06,0.11,0.16","us"
"5568","""5567"",18,8,2,1,3,2,2,2,""us"",0.26,0.44,0.27,0.95","us"
"5569","""5568"",18,2,1,1,1,2,1,2,""china"",0.02,0.68,0.28,0.08","us"
"5570","""5569"",12,4,2,1,3,3,1,2,""china"",0.54,0.14,0.64,0.11","us"
"5571","""5570"",30,1,2,1,2,3,1,2,""us"",0.66,0.34,0.86,0.14","us"
"5572","""5571"",13,7,2,1,1,2,2,2,""china"",0.54,0.44,0.61,0.77","us"
"5573","""5572"",13,9,1,1,3,3,1,2,""us"",0.67,0.71,0.02,0.5","us"
"5574","""5573"",11,2,1,1,3,2,1,2,""us"",0.9,0.11,1,0.73","us"
"5575","""5574"",17,4,1,1,1,3,1,2,""us"",0.11,0.26,0.52,0.34","us"
"5576","""5575"",24,5,1,1,2,3,1,2,""us"",0.28,0.57,0.49,0.89","us"
"5577","""5576"",9,10,1,1,2,2,1,2,""china"",0.16,0.95,0.78,0.33","us"
"5578","""5577"",11,2,2,1,1,1,2,2,""china"",0.21,0.84,0.03,0.43","us"
"5579","""5578"",3,4,2,1,2,2,2,2,""us"",0.8,0.39,0.24,0.57","us"
"5580","""5579"",2,9,2,1,2,2,1,2,""china"",0.86,0.32,0.98,0.39","us"
"5581","""5580"",9,7,1,1,1,3,1,2,""us"",0.13,0.89,0.7,0.27","us"
"5582","""5581"",11,8,1,1,2,2,2,2,""us"",0.93,0.46,0.94,0.65","us"
"5583","""5582"",24,1,1,1,1,2,2,2,""china"",0.78,0.99,0.5,0.43","us"
"5584","""5583"",7,10,2,1,1,2,1,2,""china"",0.66,0.42,0.68,0.85","us"
"5585","""5584"",22,9,2,1,2,2,1,2,""china"",0.35,0.8,0.01,0.89","us"
"5586","""5585"",8,10,2,1,2,3,2,2,""us"",0.1,0.62,0.74,0.57","us"
"5587","""5586"",16,2,1,1,1,2,1,2,""china"",0.53,0.03,0.83,0.7","us"
"5588","""5587"",12,7,1,1,3,1,1,2,""us"",0.68,0.94,0.43,0.53","us"
"5589","""5588"",3,3,1,1,2,1,1,2,""china"",0.58,0.04,0.43,0.81","us"
"5590","""5589"",13,3,2,1,3,2,1,2,""china"",0.2,0.6,0.73,0.38","us"
"5591","""5590"",17,9,2,1,2,1,1,2,""china"",0.29,0.6,0.88,0.97","us"
"5592","""5591"",25,5,2,1,2,2,1,2,""us"",0.72,0.37,0.81,0.1","us"
"5593","""5592"",7,6,2,1,2,2,2,2,""us"",0.56,0.79,0.57,0.77","us"
"5594","""5593"",9,10,1,1,1,2,2,2,""china"",0.39,0.82,0.73,0.67","us"
"5595","""5594"",4,3,1,1,2,2,1,2,""china"",0.18,0.64,0.5,0.74","us"
"5596","""5595"",27,8,2,1,1,3,1,2,""china"",0.31,0.76,0.16,0.68","us"
"5597","""5596"",22,8,2,1,2,1,2,2,""china"",0.56,0.09,0.74,0.99","us"
"5598","""5597"",28,1,2,1,2,3,1,2,""us"",0.08,0.47,0.34,0.13","us"
"5599","""5598"",8,8,1,1,2,2,2,2,""china"",0.11,0.56,0.39,0.03","us"
"5600","""5599"",26,7,2,1,3,2,2,2,""us"",0.55,0.53,0.84,0.84","us"
"5601","""5600"",15,10,1,1,3,2,2,2,""china"",0.74,0.16,0.07,0.93","us"
"5602","""5601"",8,2,2,1,2,1,1,2,""us"",0.16,0.35,0.51,0.12","us"
"5603","""5602"",10,5,2,1,3,2,2,2,""china"",0.02,0.01,0.79,0.33","us"
"5604","""5603"",6,1,2,1,3,2,1,2,""china"",0.63,0.57,0.46,0.69","us"
"5605","""5604"",21,6,1,1,2,1,1,2,""us"",0.46,0.89,0.74,0.69","us"
"5606","""5605"",5,9,2,1,3,1,1,2,""china"",0.03,0.9,0.85,0.11","us"
"5607","""5606"",9,10,2,1,1,1,1,2,""us"",0.67,0.5,0.74,0.05","us"
"5608","""5607"",7,5,1,1,2,2,1,2,""us"",0.74,0.23,0.82,0.41","us"
"5609","""5608"",24,3,1,1,2,2,2,2,""us"",0.45,0.53,0.37,0.25","us"
"5610","""5609"",8,3,1,1,1,3,1,2,""china"",0.48,0.43,0.05,0.62","us"
"5611","""5610"",30,6,1,1,1,3,2,2,""china"",0.09,0.06,0.22,0.42","us"
"5612","""5611"",20,8,1,1,2,1,2,2,""us"",0.19,0.27,0.25,0.9","us"
"5613","""5612"",23,4,1,1,1,1,1,2,""us"",0.49,0.61,0.77,0.49","us"
"5614","""5613"",16,4,1,1,1,2,2,2,""china"",0.15,0.66,0.12,0.77","us"
"5615","""5614"",25,9,1,1,1,2,2,2,""us"",0.81,0.74,0.76,0.55","us"
"5616","""5615"",5,7,1,1,1,3,2,2,""china"",0.53,0.9,0.21,0.9","us"
"5617","""5616"",15,2,1,1,3,2,2,2,""us"",0.28,0.91,0.8,0.97","us"
"5618","""5617"",29,6,1,1,2,2,1,2,""china"",0.47,0.67,0.62,0.15","us"
"5619","""5618"",22,5,1,1,2,2,2,2,""china"",0.79,0.77,0.69,0.76","us"
"5620","""5619"",25,5,2,1,1,1,1,2,""us"",0.63,0.75,0.26,0.67","us"
"5621","""5620"",6,9,2,1,1,2,2,2,""us"",0.4,0.86,0.08,0.78","us"
"5622","""5621"",6,8,2,1,1,2,1,2,""us"",0.52,0.5,0.17,0.59","us"
"5623","""5622"",26,7,2,1,1,2,1,2,""us"",0.07,0.29,0.88,0.3","us"
"5624","""5623"",26,8,2,1,2,3,2,2,""us"",0.82,0.38,0.73,0.06","us"
"5625","""5624"",21,4,2,1,2,1,2,2,""us"",0.3,0.36,0.96,0.76","us"
"5626","""5625"",9,8,1,1,2,1,1,2,""china"",0.23,0.82,0.56,0.82","us"
"5627","""5626"",7,3,1,1,2,3,2,2,""china"",0.55,0.05,0.63,0.31","us"
"5628","""5627"",23,9,2,1,2,1,2,2,""us"",0.78,0.42,0.1,0.64","us"
"5629","""5628"",10,2,2,1,2,1,2,2,""us"",0.3,0.92,0.44,0.72","us"
"5630","""5629"",4,7,2,1,2,3,1,2,""china"",0.37,0.42,0.85,0.72","us"
"5631","""5630"",13,2,1,1,2,2,1,2,""china"",0.66,0.76,0.34,0.56","us"
"5632","""5631"",29,6,2,1,3,1,1,2,""us"",0.68,0.65,0.77,0.41","us"
"5633","""5632"",25,3,2,1,2,2,1,2,""us"",0.38,0.3,0.67,0.84","us"
"5634","""5633"",2,6,2,1,2,2,1,2,""us"",0.54,0.11,0.75,0.98","us"
"5635","""5634"",24,3,1,1,3,2,2,2,""china"",0.88,0.57,0.49,0.6","us"
"5636","""5635"",18,3,1,1,2,2,2,2,""us"",0.79,0.24,0.92,0.04","us"
"5637","""5636"",26,4,2,1,1,1,1,2,""us"",0.77,0.72,0.54,1","us"
"5638","""5637"",22,3,1,1,3,2,1,2,""china"",0.08,0.53,0.33,0.83","us"
"5639","""5638"",20,9,1,1,1,2,1,2,""china"",0.1,0.6,0.19,0.48","us"
"5640","""5639"",13,10,1,1,2,2,1,2,""china"",0.51,0.61,0.05,0.05","us"
"5641","""5640"",9,6,1,1,2,2,2,2,""china"",0.53,0.91,0.71,0.31","us"
"5642","""5641"",15,8,1,1,2,2,1,2,""china"",0.79,0.44,0.36,0.49","us"
"5643","""5642"",5,2,2,1,2,2,1,2,""us"",0.62,0.87,0.59,0.54","us"
"5644","""5643"",22,2,2,1,2,1,2,2,""us"",0.82,0.59,0.34,0.24","us"
"5645","""5644"",19,2,1,1,2,2,2,2,""us"",0.02,0.6,0.14,0.91","us"
"5646","""5645"",11,3,1,1,2,1,2,2,""us"",0.45,0.86,0.3,0.48","us"
"5647","""5646"",20,10,2,1,1,2,2,2,""china"",0.3,0.36,0.57,0.74","us"
"5648","""5647"",29,9,1,1,2,1,1,2,""china"",0.98,0.71,0.6,0.13","us"
"5649","""5648"",4,5,1,1,2,2,1,2,""us"",0.41,0.58,0.74,0.79","us"
"5650","""5649"",15,9,1,1,1,1,1,2,""china"",0.3,0.66,0.06,0.11","us"
"5651","""5650"",9,5,2,1,1,3,1,2,""us"",0.89,0.4,0.37,0.29","us"
"5652","""5651"",24,5,2,1,1,2,1,2,""china"",0.88,0.3,0.04,0.22","us"
"5653","""5652"",4,2,1,1,1,2,2,2,""china"",0.05,0.05,0.79,0.2","us"
"5654","""5653"",15,1,1,1,3,2,1,2,""us"",0.28,0.81,0.84,0.52","us"
