"","china_platform","us_platform","china_staying_power","us_staying_power","china_defense","us_defense","china_offense","us_offense","first_salvo","china_scouting","us_scouting","china_ready","us_ready","outcome_china","outcome_us","iter"
"15898",13,7,2,1,2,3,2,2,"us",0.97,0.86,0.66,0.15,"19.86","-35.6284","1"
"15899",13,9,1,1,1,2,1,2,"china",0.68,0.34,0.98,0.31,"29.548","-5.6","1"
"15900",25,9,1,1,2,3,2,2,"us",0.33,0.6,0.89,0.7,"67.1","-38.086","1"
"15901",16,5,2,1,1,2,2,2,"china",0.35,0.13,0.61,0.03,"22.0604","-9.08","1"
"15902",10,5,1,1,1,1,2,2,"china",0.21,0.21,0.1,0.24,"11.7224","-1.72","1"
"15903",6,5,2,1,3,2,2,2,"us",0.8,0.39,0.92,0.71,"13.5","-16.76","1"
"15904",6,8,2,1,2,2,2,2,"us",0.67,0.43,0.13,0.63,"5.92","-3.4128","1"
"15905",21,8,2,1,3,2,2,2,"us",0.59,0.3,0.26,0.13,"28.59","-31.2162","1"
"15906",25,6,2,1,3,2,1,2,"us",0.74,0.75,0.76,0.91,"52","-32.84","1"
"15907",2,8,1,1,2,3,1,2,"us",0.21,0.39,0.49,0.81,"-0.20568","21.8442728","2"
"15908",14,9,1,1,1,3,2,2,"china",0.74,0.37,0.78,0.17,"38.018","-17.7","1"
"15909",4,9,1,1,2,2,1,2,"china",0.07,0.49,0.51,0.56,"-15.696739859168","17.1366420016","3"
"15910",4,10,1,1,2,2,1,2,"china",0.79,0.12,0.02,0.85,"-2.03680719880847","15.5381181556326","4"
"15911",10,3,1,1,3,3,2,2,"china",0.41,0.28,0.76,0.39,"34.9616","-3.86","1"
"15912",27,5,2,1,2,3,2,2,"us",0.85,0.07,0.29,0.46,"34.69","-54.213","1"
"15913",23,4,1,1,2,2,2,2,"us",0.38,0.81,0.26,0.16,"31.72","-21.4672","1"
"15914",11,5,2,1,3,2,2,2,"us",0.86,0.26,0.62,0.23,"20.71","-32.7012","1"
"15915",22,9,1,1,2,1,1,2,"us",0.25,0.8,0.41,0.14,"36.84","-6.93","1"
"15916",15,6,2,1,1,1,1,2,"us",0.43,0.4,0.77,0.18,"19.975","-6.22925","1"
"15917",11,9,2,1,2,2,2,2,"china",0.79,0.52,0.89,0.92,"26.874","-11.7","1"
"15918",11,5,1,1,2,2,2,2,"us",0.08,0.83,0.95,0.49,"28.58","-0.6128","1"
"15919",25,1,2,1,1,2,1,2,"china",0.09,0.93,0.59,0.15,"43.76349565","-2.429455","2"
"15920",17,4,1,1,2,3,1,2,"china",0.8,0.86,0.61,0.15,"56.144","-10.7","1"
"15921",2,7,1,1,2,2,2,2,"us",0.42,0.58,0.14,0.29,"-3.124544","7.29888896","2"
"15922",13,1,2,1,3,1,2,2,"china",0.78,0.94,0.69,0.83,"42.0778","-16.62","1"
"15923",5,7,2,1,3,1,1,2,"china",0.46,0.84,0.68,0.74,"20.19472832","-2.136848","2"
"15924",16,8,2,1,3,2,1,2,"us",0.76,0.53,0.23,0.11,"20.46","-13.1096","1"
"15925",11,5,2,1,3,1,1,2,"us",0.96,0.36,0.41,0.28,"17.045","-13.8032","1"
"15926",22,3,1,1,3,1,2,2,"us",0.87,0.31,0.92,0.35,"81.48","-139.0752","1"
"15927",12,4,2,1,2,2,1,2,"us",0.83,0.73,0.1,0.53,"11.74","-5.6242","1"
"15928",3,5,2,1,3,2,1,2,"us",0.18,0.35,0.92,0.17,"14.79492","-0.6252136","2"
"15929",9,7,1,1,1,2,1,2,"china",0.28,0.26,0.16,0.03,"10.648","-0.4","1"
"15930",10,10,1,1,3,3,2,2,"us",0.42,0.17,0.53,0.76,"25.22","-14.6248","1"
"15931",25,2,1,1,3,2,1,2,"us",0.37,0.76,0.39,0.05,"51.21","-16.7477","1"
"15932",18,4,2,1,2,3,2,2,"us",0.09,0.4,0.68,0.17,"29.44","-2.2792","1"
"15933",9,8,2,1,3,2,2,2,"us",0.92,0.95,0.68,0.43,"16.28","-26.2352","1"
"15934",22,9,2,1,2,3,1,2,"china",0.85,0.52,0.88,0.61,"48.1408","-13.04","1"
"15935",24,8,2,1,2,1,1,2,"china",0.31,0.68,0.71,0.49,"44.0728","-4.46","1"
"15936",22,5,2,1,2,2,2,2,"china",0.43,0.8,0.75,0.03,"51.94","-16.8","1"
"15937",17,6,2,1,3,3,2,2,"us",0.13,0.24,0.01,0.97,"-23.6255692720965","499.62091810399","5"
"15938",22,3,2,1,2,2,1,2,"china",0.27,0.64,0.51,0.69,"33.9752","-1.18","1"
"15939",9,3,1,1,2,3,2,2,"china",0.86,0.54,0.17,0.16,"25.5816","-12.52","1"
"15940",10,7,2,1,2,3,1,2,"china",0.03,0.38,0.18,0.38,"-9.2142911093358","36.8907447561291","4"
"15941",22,3,2,1,2,3,2,2,"us",0.88,0.18,0.88,0.07,"41","-69.74","1"
"15942",10,5,1,1,1,2,1,2,"us",0.97,0.23,0.47,0.57,"13.78","-9.0866","1"
"15943",22,9,1,1,2,2,2,2,"china",0.05,0.31,0.79,0.48,"145.0523472","-2.19816","2"
"15944",6,10,1,1,2,3,2,2,"us",0.62,0.89,0.81,0.9,"12.16","-7.6784","1"
"15945",28,3,2,1,3,2,1,2,"china",0.33,0.27,0.94,0.62,"68.7652","-4.76","1"
"15946",19,4,1,1,3,3,1,2,"us",0.33,0.17,0.71,0.79,"58.79","-12.6607","1"
"15947",16,4,2,1,2,2,2,2,"china",0.3,0.87,0.52,0.12,"30.5144","-7.12","1"
"15948",20,2,1,1,1,1,1,2,"us",0.23,0.81,0.98,0.76,"36.36","-4.8428","1"
"15949",30,1,1,1,2,3,1,2,"us",0.54,1,0.03,0.2,"27.8","-11.812","1"
"15950",29,3,2,1,2,2,1,2,"china",0.96,0.02,0.67,0.21,"48.93","-25","1"
"15951",18,8,2,1,2,2,2,2,"us",0.61,0.06,0.5,0.25,"26.88","-29.7936","1"
"15952",18,7,1,1,2,2,1,2,"us",0.39,0.39,0.03,0.64,"17.52","-2.2728","1"
"15953",21,2,2,1,1,1,1,2,"us",0.46,0.41,0.05,0.97,"20.705","-5.5843","1"
"15954",8,6,1,1,2,3,1,2,"china",0.07,0.28,0.61,0.62,"-123.187938750836","297.943763323651","5"
"15955",10,3,1,1,1,1,2,2,"china",0.34,0.4,0.78,0.51,"20.824","-3.78","1"
"15956",2,5,2,1,3,1,1,2,"china",0.93,0.6,0.44,0.68,"8.28007688","-3.1330788","3"
"15957",14,4,2,1,2,2,1,2,"china",0.81,0.04,0.56,0.02,"22.2104","-9.26","1"
"15958",4,7,1,1,2,2,2,2,"us",0.96,0.32,0.9,0.75,"9.92","-14.0464","1"
"15959",9,7,2,1,3,2,1,2,"us",0.5,0.61,0.9,0.35,"19.93","-6.565","1"
"15960",21,3,2,1,2,2,2,2,"china",0.17,0.98,0.3,0.92,"28.7308","-1.46","1"
"15961",24,3,1,1,1,2,1,2,"us",0.94,0.9,0.33,0.1,"28.32","-24.2208","1"
"15962",21,3,2,1,2,1,1,2,"china",0.3,0.99,0.54,0.57,"35.4684","-3.16","1"
"15963",27,3,2,1,3,3,1,2,"us",0.44,0.48,0.16,0.04,"32.52","-12.0688","1"
"15964",25,6,1,1,1,3,1,2,"china",0.6,0.44,0.07,0.98,"33.0156","-7.12","1"
"15965",15,9,1,1,1,2,1,2,"china",0.43,0.74,0.48,0.58,"25.3524","-2.13","1"
"15966",13,8,2,1,3,2,1,2,"us",0.39,0.42,0.34,0.07,"18.79","-5.0481","1"
"15967",28,8,1,1,3,1,2,2,"china",0.24,0.83,0.64,0.17,"100.186","-11.1","1"
"15968",27,6,2,1,1,2,1,2,"china",0.53,0.62,0.67,0.92,"41.3956","-8.63","1"
"15969",18,2,2,1,1,2,2,2,"us",0.48,0.59,0.5,0.39,"21.32","-16.9072","1"
"15970",29,9,1,1,2,2,2,2,"us",0.51,0.69,0.72,0.23,"68","-66.44","1"
"15971",23,1,1,1,2,1,1,2,"china",0.99,0.79,0.72,0.58,"87.1038","-19.61","1"
"15972",9,7,2,1,3,2,2,2,"china",0.62,0.46,0.23,0.6,"15.2146","-6.76","1"
"15973",24,9,2,1,2,3,1,2,"china",0.32,0.2,0.36,0.68,"32.96","-1.6","1"
"15974",26,6,2,1,1,2,1,2,"china",0.05,0.26,0.81,0.84,"-14.458512156777","389.600452172332","6"
"15975",26,7,1,1,3,2,1,2,"us",0.76,0.39,0.09,0.11,"31.46","-21.4696","1"
"15976",3,5,1,1,3,2,1,2,"us",0.22,0.74,0.38,0.9,"-19.4529055744","42.066158010368","3"
"15977",16,4,1,1,3,2,2,2,"china",0.11,0.62,0.51,0.4,"113.00074624","-8.739776","2"
"15978",25,9,1,1,3,2,1,2,"us",0.34,0.1,0.69,0.3,"76.35","-22.759","1"
"15979",13,10,1,1,3,2,1,2,"us",0.09,0.66,0.63,0.63,"99.130984","-5.81135056","2"
"15980",8,8,2,1,3,2,2,2,"us",0.87,0.54,0.4,0.24,"11.72","-17.4328","1"
"15981",13,3,1,1,2,2,1,2,"china",0.44,0.61,0.53,0.24,"30.1472","-2.76","1"
"15982",29,10,2,1,2,1,2,2,"china",0.6,0.55,0.18,0.86,"51.314","-31.08","1"
"15983",26,5,2,1,2,2,2,2,"us",0.82,0.68,0.27,0.77,"31.66","-46.8424","1"
"15984",15,5,2,1,1,1,2,2,"china",0.75,0.64,0.08,0.63,"27.9136","-19.24","1"
"15985",20,6,2,1,2,2,2,2,"us",0.3,0.72,1,0.12,"38.56","-20.656","1"
"15986",17,6,1,1,1,2,1,2,"china",0.69,0.23,0.72,0.71,"32.4094","-6.89","1"
"15987",5,6,2,1,1,2,1,2,"us",0.28,0.03,0.25,0.94,"-1.12864118163945","651.279370266204","6"
"15988",24,9,1,1,2,2,2,2,"us",0.14,0.12,0.53,0.71,"48.96","-8.8688","1"
"15989",21,9,2,1,2,2,2,2,"china",0.38,0.59,0.06,0.37,"29.6232","-12.48","1"
"15990",26,9,1,1,1,3,2,2,"china",0.06,0.94,0.09,0.69,"-21.522070452736","18.6282392672","3"
"15991",3,8,1,1,2,2,1,2,"us",0.23,0.01,0.28,0.6,"-311.675082056625","120497.129902743","16"
"15992",21,4,2,1,2,2,1,2,"china",0.05,0.51,0.99,0.25,"162.037302868875","-2.7087415125","3"
"15993",18,3,2,1,2,1,2,2,"china",0.18,0.3,0.9,0.93,"34.986","-2.62","1"
"15994",23,2,2,1,2,1,1,2,"us",0.76,0.61,0.6,0.41,"35.58","-24.2208","1"
"15995",20,9,2,1,2,2,2,2,"us",0.99,0.68,0.43,0.57,"27.24","-49.6552","1"
"15996",24,6,2,1,3,2,2,2,"us",0.64,0.11,0.65,0.39,"47.18","-56.8304","1"
"15997",22,7,2,1,1,2,2,2,"us",0.5,0.98,0.47,0.24,"25.21","-22.25","1"
"15998",13,5,2,1,3,3,1,2,"china",0.16,0.25,0.12,0.18,"18.0248","-0.8744","2"
"15999",9,5,2,1,1,1,2,2,"us",0.12,0.15,0.93,0.51,"12.885","-0.0724000000000005","1"
"16000",10,6,1,1,3,2,1,2,"us",0.49,0.9,0.5,0.27,"21.4","-7.406","1"
"16001",19,6,1,1,1,3,1,2,"us",0.91,0.75,0.87,0.46,"32.53","-24.8423","1"
"16002",11,3,1,1,1,2,1,2,"china",0.46,0.23,0.44,0.47,"16.3828","-1.18","1"
"16003",27,10,1,1,2,2,2,2,"china",0.15,0.94,0.05,0.55,"37.032","-3.9","1"
"16004",6,7,2,1,3,1,2,2,"china",0.67,0.36,0.35,0.82,"10.734","-4.4","1"
"16005",26,9,1,1,2,2,2,2,"china",0.59,0.91,0.57,0.47,"104.416","-26.8","1"
"16006",14,2,2,1,1,2,1,2,"china",0.31,0.24,0.1,0.42,"14.8584","-0.66","1"
"16007",26,3,1,1,2,1,2,2,"china",0.91,0.46,0.2,0.95,"76.3464","-43.42","1"
"16008",15,4,2,1,2,2,2,2,"china",0.35,0.27,0.76,0.03,"28.6626","-8.38","1"
"16009",18,5,2,1,2,3,1,2,"us",0.56,0.67,0.74,0.32,"29.98","-12.8688","1"
"16010",5,3,1,1,2,1,1,2,"us",0.5,0.33,0.82,0.18,"11.88","-3.58","1"
"16011",18,3,1,1,2,2,2,2,"us",0.72,0.77,0.42,0.68,"30.04","-38.5376","1"
"16012",21,8,1,1,1,1,2,2,"china",0.82,0.96,0.74,0.8,"95.7528","-30.84","1"
"16013",20,8,1,1,2,2,1,2,"us",0.89,0.85,0.27,0.66,"27.4","-19.746","1"
"16014",3,3,2,1,2,3,2,2,"china",0.9,0.29,0.83,0.22,"6.0932","-2.08","1"
"16015",16,9,2,1,2,2,2,2,"china",0.16,0.93,0.31,0.87,"32.23971952","-5.613664","2"
"16016",21,2,2,1,2,2,2,2,"china",0.54,0.15,0.63,0.6,"36.972","-18.28","1"
"16017",11,7,1,1,1,2,1,2,"china",0.38,0.27,0.33,0.42,"14.9","-0.5","1"
"16018",24,7,1,1,3,1,2,2,"us",0.4,0.86,0.24,0.13,"37.84","-28.012","1"
"16019",15,2,2,1,2,2,1,2,"us",0.02,0.81,0.51,0.49,"-136.313426534518","339.768615187506","8"
"16020",11,2,2,1,2,3,2,2,"china",0.7,0.85,0.71,0.21,"29.129","-12.14","1"
"16021",23,6,1,1,2,3,1,2,"china",0.68,0.56,0.84,0.79,"71.608","-8.9","1"
"16022",4,1,1,1,1,1,2,2,"us",0.1,0.64,0.2,0.06,"-1.47091456","2.056700032","3"
"16023",8,7,2,1,3,2,1,2,"us",0.84,0.19,0.39,0.42,"12.3","-6.652","1"
"16024",3,6,1,1,2,1,2,2,"us",0.34,0.49,0.19,0.08,"2.344352","-0.862351360000001","2"
"16025",11,1,2,1,1,2,1,2,"china",0.61,0.16,0.07,0.81,"11.6202","-1.47","1"
"16026",22,9,1,1,2,2,2,2,"us",0.7,0.5,0.7,0.23,"50.8","-68.2","1"
"16027",8,5,2,1,2,3,2,2,"us",0.95,0.72,0.3,0.93,"8.96","-9.444","1"
"16028",7,3,2,1,1,2,2,2,"us",0.9,0.29,0.33,0.36,"7.575","-10.195","1"
"16029",7,3,2,1,2,3,2,2,"us",0.12,0.31,0.8,0.36,"21.165712","-2.40738688","2"
"16030",19,3,2,1,1,1,1,2,"china",0.6,0.4,0.11,0.09,"23.733","-9.22","1"
"16031",17,10,1,1,2,2,2,2,"china",0.47,0.1,0.77,0.67,"45.44","-11.3","1"
"16032",28,7,1,1,1,3,2,2,"china",0.73,0.78,0.28,0.25,"94.1528","-37.38","1"
"16033",16,6,1,1,3,2,2,2,"us",0.55,0.98,0.18,0.89,"20.72","-17.232","1"
"16034",17,7,2,1,2,1,2,2,"china",0.63,0.77,0.7,0.01,"43.838","-19.4","1"
"16035",22,8,2,1,3,1,2,2,"china",0.52,0.7,0.41,0.26,"49.782","-20.36","1"
"16036",23,5,1,1,3,1,2,2,"china",0.82,0.69,0.96,0.31,"137.678","-35.1","1"
"16037",29,6,1,1,1,2,1,2,"china",0.98,0.41,0.36,0.23,"60.35","-25.5","1"
"16038",21,4,1,1,1,3,1,2,"china",0.76,0.69,0.58,0.34,"49.6296","-11.92","1"
"16039",28,1,2,1,3,2,1,2,"us",0.29,0.65,0.17,0.84,"33.84","-4.4536","1"
"16040",7,1,1,1,3,2,2,2,"china",0.8,0.58,0.45,0.53,"24.6628","-7.08","1"
"16041",21,6,2,1,2,2,1,2,"china",0.85,0.71,0.53,0.21,"42.7871","-15.01","1"
"16042",24,3,2,1,3,3,1,2,"us",0.29,0.27,0.17,0.41,"29.58","-4.1182","1"
"16043",14,9,1,1,2,2,1,2,"china",0.49,0.54,0.21,0.02,"25.0424","-4.78","1"
"16044",7,8,2,1,3,2,2,2,"us",0.44,0.33,0.7,0.07,"13.69","-9.7672","1"
"16045",6,9,2,1,2,2,2,2,"china",0.71,0.21,0.48,0.27,"10.0224","-5.44","1"
"16046",26,8,1,1,2,3,1,2,"us",0.62,0.73,0.85,1,"67.28","-33.7136","1"
"16047",12,9,1,1,2,3,1,2,"china",0.17,0.84,0.6,0.06,"63.64921344","-4.019008","2"
"16048",10,8,1,1,3,2,2,2,"us",0.88,0.76,0.54,0.81,"23.16","-35.5216","1"
"16049",29,7,2,1,2,1,2,2,"us",0.83,0.1,0.44,0.43,"41.56","-66.1296","1"
"16050",19,7,1,1,2,3,1,2,"china",0.92,0.88,0.12,0.02,"50.5936","-15.36","1"
"16051",5,2,1,1,2,3,2,2,"china",0.47,0.83,0.85,0.74,"35.90901264","-4.372104","2"
"16052",18,7,2,1,2,1,1,2,"china",0.78,0.34,0.45,0.78,"29.6632","-10.48","1"
"16053",13,2,1,1,2,3,2,2,"us",0.2,0.02,0.75,0.76,"32.42","-6.408","1"
"16054",27,10,1,1,1,3,2,2,"us",0.95,0.89,0.27,0.37,"30.73","-54.167","1"
"16055",26,2,1,1,1,1,1,2,"us",0.94,0.16,0.37,0.06,"34.98","-30.7612","1"
"16056",3,9,1,1,1,1,2,2,"us",0.28,0.58,0.86,0.71,"7.4130434816","-3.52453763929601","3"
"16057",9,3,2,1,3,2,2,2,"china",0.72,0.62,0.15,0.56,"16.4314","-8.72","1"
"16058",13,1,2,1,1,1,2,2,"china",0.24,0.96,0.35,0.45,"18.4814","-3.34","1"
"16059",9,5,1,1,2,3,1,2,"us",0.4,0.46,0.85,0.54,"22.46","-3.744","1"
"16060",29,9,1,1,3,2,1,2,"china",0.45,0.08,0.43,0.77,"67.6852","-7.97","1"
"16061",18,8,1,1,3,2,2,2,"china",0.13,0.5,0.87,0.7,"250.7202","-16.5756","2"
"16062",14,8,2,1,3,2,2,2,"us",0.84,0.2,0.71,0.5,"28.51","-43.8968","1"
"16063",7,4,2,1,2,1,2,2,"us",0.99,0.33,0.39,0.85,"9.07","-14.2586","1"
"16064",15,3,1,1,1,2,2,2,"china",0.65,0.47,0.28,0.56,"33.5444","-15.26","1"
"16065",9,3,2,1,2,2,2,2,"us",0.97,0.42,0.77,0.3,"15.09","-26.0746","1"
"16066",15,7,1,1,2,2,1,2,"china",0.33,0.47,0.37,0.62,"26.5418","-0.47","1"
"16067",10,3,1,1,1,2,1,2,"china",0.61,0.19,0.78,0.65,"18.37","-1.5","1"
"16068",8,1,2,1,3,2,2,2,"china",0.73,0.17,0.93,0.81,"20.2548","-6.44","1"
"16069",5,6,2,1,2,3,1,2,"china",0.71,0.9,0.46,0.74,"-14.176367861","18.16535569","3"
"16070",14,9,2,1,2,2,2,2,"us",0.08,0.48,0.79,0.88,"42.34028","-2.1818048","2"
"16071",30,6,2,1,1,1,1,2,"us",0.55,0.5,0.72,0.66,"39.8","-18.57","1"
"16072",14,7,2,1,1,1,2,2,"us",0.23,0.6,0.74,0.56,"17.98","-5.1508","1"
"16073",12,7,1,1,3,3,1,2,"us",0.35,0.51,0.95,0.28,"44.16","-11.776","1"
"16074",12,3,1,1,3,2,2,2,"china",0.26,0.35,0.49,0.69,"30.676","-1.48","1"
"16075",28,6,2,1,1,1,2,2,"us",0.87,0.67,0.94,0.14,"39.82","-67.0068","1"
"16076",23,8,1,1,1,1,2,2,"china",0.32,0.37,0.49,0.4,"43.0908","-11.92","1"
"16077",16,9,1,1,3,2,2,2,"us",0.41,0.72,1,0.94,"61.12","-44.3584","1"
"16078",11,3,2,1,3,3,1,2,"us",0.37,0.63,0.96,0.12,"25.58","-6.7446","1"
"16079",17,2,1,1,1,3,2,2,"us",0.87,0.05,0.94,0.76,"32.78","-50.4772","1"
"16080",28,1,1,1,2,3,2,2,"us",0.74,0.14,0.13,0.69,"34.72","-45.2456","1"
"16081",3,3,2,1,2,2,1,2,"us",0.15,0.27,0.99,0.79,"-12.5142935248529","885.500819214717","7"
"16082",5,8,1,1,2,2,2,2,"china",0.1,0.91,0.97,0.17,"34.3693056","-0.0772799999999996","2"
"16083",22,2,1,1,2,2,1,2,"china",0.35,0.01,0.11,0.75,"26.894","-2.7","1"
"16084",23,9,1,1,3,1,2,2,"china",0.22,0.2,0.97,0.26,"92.97","-7.6","1"
"16085",20,8,2,1,2,2,2,2,"us",0.83,0.59,0.63,0.48,"31.42","-48.2372","1"
"16086",21,3,1,1,1,3,1,2,"china",0.97,0.9,0.73,0.78,"60.972","-13.69","1"
"16087",7,8,2,1,2,2,1,2,"china",0.26,0.26,0.52,0.1,"16.47169392","-2.031192","2"
"16088",19,7,2,1,1,1,2,2,"us",0.13,0.42,0.54,0.7,"23.29","-2.6554","1"
"16089",3,4,1,1,2,1,1,2,"china",0.21,1,0.07,0.59,"-1.68","2.55","1"
"16090",16,2,1,1,2,2,2,2,"china",0.18,0.93,0.9,0.82,"45.6928","-0.48","1"
"16091",29,5,2,1,1,2,1,2,"us",0.89,0.79,0.06,0.93,"28.29","-19.4581","1"
"16092",30,4,2,1,2,1,1,2,"us",0.41,0.34,0.22,0.42,"35.92","-11.8872","1"
"16093",3,4,2,1,3,2,1,2,"china",0.88,0.16,0.26,0.45,"5.74667952","-1.302272","2"
"16094",10,6,2,1,2,1,2,2,"china",0.51,0.97,0.57,0.45,"22.781","-7.3","1"
"16095",2,2,1,1,3,3,2,2,"us",0.88,0.32,0.5,0.64,"3.72","-0.707199999999999","1"
"16096",28,4,2,1,2,3,1,2,"china",0.18,0.73,0.75,0.95,"147.529036274872","-7.77416874640001","3"
"16097",2,2,2,1,1,3,2,2,"china",0.57,0.08,0.94,0.44,"8.53255858237199","-3.98286659329791","4"
"16098",26,2,2,1,3,3,1,2,"china",0.44,0.17,0.28,0.86,"37.6476","-4.28","1"
"16099",8,8,2,1,2,3,2,2,"us",0.37,0.97,0.03,0.46,"6.39394","-4.4982756","2"
"16100",19,2,2,1,2,1,2,2,"us",0.58,0.8,0.84,0.46,"33.36","-35.7776","1"
"16101",12,5,1,1,2,3,2,2,"us",0.99,0.96,0.99,0.35,"31.92","-59.1016","1"
"16102",29,5,2,1,3,3,1,2,"china",0.66,0.89,0.26,0.83,"51.1324","-12.16","1"
"16103",25,3,2,1,3,1,1,2,"china",0.32,0.81,0.22,0.19,"37.8022","-5.62","1"
"16104",11,5,1,1,2,3,2,2,"china",0.42,0.07,0.42,0.55,"20.7916","-3.94","1"
"16105",16,9,2,1,1,2,1,2,"china",0.59,0.56,0.19,0.1,"21.4624","-7.04","1"
"16106",20,4,2,1,2,1,1,2,"us",0.1,0.12,0.97,0.52,"39.16","-0.876","1"
"16107",15,3,1,1,3,1,2,2,"us",0.11,0.66,0.73,0.43,"45.21","-7.0862","1"
"16108",17,7,1,1,2,2,2,2,"china",0.82,0.32,0.81,0.43,"60.0024","-24.16","1"
"16109",16,5,2,1,3,2,1,2,"us",0.64,0.81,0.02,0.55,"14.86","-5.3104","1"
"16110",23,1,2,1,2,2,2,2,"us",0.29,0.19,0.64,1,"37.34","-15.6572","1"
"16111",27,2,2,1,3,2,1,2,"us",0.58,0.41,0.47,0.67,"45.215","-21.5447","1"
"16112",2,7,2,1,1,2,1,2,"us",0.66,0.04,0.9,0.64,"16.422778864428","-4.20051766128719","6"
"16113",9,4,1,1,2,2,1,2,"china",0.73,0.37,0.87,0.32,"27.0946","-3.29","1"
"16114",7,2,1,1,2,3,1,2,"us",0.25,0.96,0.51,0.66,"-78.1819194271999","152.6392482888","5"
"16115",13,2,1,1,2,1,2,2,"us",0.6,0.14,0.06,0.95,"14","-12.9","1"
"16116",23,3,1,1,2,2,1,2,"us",0.19,0.93,0.58,0.99,"45.96","-2.7724","1"
"16117",9,2,1,1,2,1,1,2,"us",0.75,0.57,0.89,0.07,"22.74","-14.915","1"
"16118",5,2,2,1,3,2,1,2,"china",0.57,0.71,0.08,0.52,"5.42526749","-0.185018999999998","2"
"16119",18,1,1,1,1,1,2,2,"china",0.47,0.05,0.98,0.16,"37.1","-14.6","1"
"16120",13,3,1,1,3,1,1,2,"china",0.65,0.92,0.92,0.87,"57.5464","-4.71","1"
"16121",11,4,1,1,2,3,1,2,"china",0.96,0.1,0.85,0.72,"30.548","-4.24","1"
"16122",24,4,1,1,2,3,2,2,"us",0.78,0.03,0.72,0.54,"58.44","-85.9264","1"
"16123",22,4,2,1,1,1,2,2,"us",0.2,0.69,0.98,0.36,"31.4","-9.84","1"
"16124",9,2,2,1,3,1,1,2,"china",0.31,0.09,0.91,0.29,"21.3039","-0.21","1"
"16125",23,5,2,1,2,1,1,2,"us",0.46,0.99,0.78,0.84,"38.96","-14.2416","1"
"16126",27,10,2,1,3,3,1,2,"us",0.75,0.83,0.23,0.59,"34.655","-20.45125","1"
"16127",26,6,1,1,1,3,2,2,"china",0.38,0.41,0.93,0.97,"59.9708","-11.94","1"
"16128",26,5,1,1,2,2,2,2,"china",0.47,0.06,0.18,0.04,"38.0336","-22.28","1"
"16129",14,4,2,1,3,2,1,2,"us",0.12,0.3,0.32,0.23,"29.62592","-2.8169344","2"
"16130",29,2,2,1,2,3,1,2,"china",0.19,0.78,0.88,0.27,"55.9942","-1.89","1"
"16131",4,8,2,1,2,1,2,2,"us",0.68,0.99,0.29,0.33,"3.18","-1.6648","1"
"16132",21,2,1,1,2,3,2,2,"china",0.56,0.07,0.64,0.63,"50.3636","-17.74","1"
"16133",12,5,2,1,2,2,2,2,"china",0.06,0.04,0.65,0.2,"32.59885888","-0.465472","2"
"16134",25,10,1,1,2,2,2,2,"china",0.68,0.87,0.02,0.68,"76.9472","-29.28","1"
"16135",5,2,1,1,2,1,2,2,"us",0.27,0.55,0.86,0.26,"11.4","-3.636","1"
"16136",11,6,1,1,2,2,2,2,"us",0.09,0.78,0.97,0.75,"29.22","-0.2596","1"
"16137",28,2,1,1,2,3,1,2,"us",0.13,0.76,0.6,0.79,"58.56","-0.872800000000001","1"
"16138",15,5,1,1,1,1,1,2,"us",0.36,0.64,0.48,0.47,"19.64","-4.1304","1"
"16139",12,8,1,1,1,2,1,2,"china",0.41,0.49,0.68,0.62,"20.5912","-0.44","1"
"16140",12,2,1,1,1,3,1,2,"china",0.27,0.45,0.04,0.77,"-23.119954338","28.04609522","3"
"16141",16,2,1,1,1,2,1,2,"china",0.74,0.84,0.33,0.59,"33.8464","-7.48","1"
"16142",16,4,1,1,2,3,2,2,"us",0.04,0.89,0.55,0.91,"-88.7911729272615","633.909798830005","5"
"16143",17,7,1,1,2,1,1,2,"us",0.24,0.62,0.67,0.44,"37.3","-6.072","1"
"16144",28,6,2,1,2,2,2,2,"china",0.04,0.87,0.97,0.38,"108.27310144","-2.070912","2"
"16145",15,6,1,1,3,1,2,2,"us",0.65,0.95,0.13,0.9,"17.05","-18.365","1"
"16146",10,8,2,1,2,2,1,2,"china",0.41,0.29,0.97,0.88,"39.15455298","-3.988962","2"
"16147",11,7,2,1,2,3,1,2,"us",0.86,0.55,0.3,0.32,"13.2","-7.432","1"
"16148",12,7,1,1,2,3,2,2,"china",0.11,0.63,0.65,0.47,"57.43187904","-0.213904000000001","2"
"16149",14,2,1,1,2,1,1,2,"us",0.09,0.75,0.18,0.9,"-8.45721976018678","36.7564071809811","8"
"16150",17,1,2,1,3,2,2,2,"china",0.85,0.91,0.32,0.02,"49.5662","-26.82","1"
"16151",20,4,2,1,2,1,1,2,"us",0.83,0.58,0.23,0.92,"23.44","-15.6152","1"
"16152",20,3,2,1,2,3,2,2,"us",0.28,0.56,0.8,0.94,"34.88","-11.8928","1"
"16153",5,3,1,1,3,3,2,2,"us",0.14,0.31,0.17,0.72,"-20.5239836609286","128.578058546768","4"
"16154",20,6,2,1,1,2,2,2,"china",0.5,0.82,0.66,0.86,"38.5392","-14.56","1"
"16155",14,6,1,1,1,2,1,2,"us",0.55,0.95,0.77,0.85,"20.98","-6.139","1"
"16156",4,2,2,1,3,3,2,2,"china",0.02,0.46,0.09,0.37,"-0.858289839999999","8.459704","2"
"16157",29,2,2,1,1,2,1,2,"china",0.7,0.6,0.38,0.33,"44.698","-16.98","1"
